,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
12748,0x13080,CUS_0xbd4a,July,Brx,32,309-78-0181,Entrepreneur,112990.08,9349.84,8,4,9,4,"Home Equity Loan, Mortgage Loan, Not Specified, and Mortgage Loan",14,12,15.19,4.0,Standard,992.89,27.6000422033056,31 Years and 3 Months,Yes,360.3414703285484,__10000__,!@9#%8,656.8518883214008,Standard
12749,0x1d9c3,CUS_0x3f63,June,Yann Lef,37,972-00-4814,Media_Manager,35701.42,2752.1183333333333,7,4,11,1,Payday Loan,9,9,7.69,1.0,_,1462.79,36.892134591533896,25 Years and 1 Months,Yes,18.43133665502912,159.0528414712875,High_spent_Small_value_payments,357.72765520701665,Standard
12750,0xa783,CUS_0x9c68,February,Wakil,37,181-33-2849,Lawyer,19427.14,1404.928333333333,4,6,16,6,"Debt Consolidation Loan, Student Loan, Auto Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",29,15,11.4,7.0,Standard,696.13,24.9063940415977,10 Years and 8 Months,Yes,75.2887289458905,85.19124596260214,Low_spent_Small_value_payments,270.0128584248407,Standard
12751,0x99a4,CUS_0xa42a,March,Pomfreta,16,359-39-6622,Developer,15974.84,1256.236666666667,8,6,23,9,"Home Equity Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Mortgage Loan, Auto Loan, and Mortgage Loan",28,24,5.91,12.0,Bad,2234.61,33.75325012833011,17 Years and 7 Months,Yes,83.69126102228107,29.003073331171738,High_spent_Large_value_payments,252.92933231321388,Standard
12752,0xf997,CUS_0x2a6b,February,Georgee,27,716-56-3900,Accountant,44308.67,,5,3,9,0,,12,9_,9.3,4.0,_,1394.14,33.85732833133024,19 Years and 4 Months,No,0.0,346.75160281888753,Low_spent_Medium_value_payments,285.1873138477792,Good
12753,0x1748d,CUS_0xe10,April,Mikolajczakj,28,583-35-0246,Teacher,81126.78,6885.565,0,3,1,2,"Auto Loan, and Personal Loan",13,7,6.22,3.0,Good,316.07,31.32344492880471,29 Years and 4 Months,No,127.9998194644768,668.0311740916734,Low_spent_Medium_value_payments,172.52550644384982,Good
12754,0x2393a,CUS_0x3a44,January,A.b,15,109-02-5661,Writer,9298.42_,685.8683333333332,6,5,19,9,"Debt Consolidation Loan, Mortgage Loan, Not Specified, Payday Loan, Auto Loan, Not Specified, Payday Loan, Home Equity Loan, and Mortgage Loan",34,20,2.1,6.0,_,2820.44,38.652157144128985,8 Years and 5 Months,Yes,57.85155535275672,13.983644722319632,High_spent_Small_value_payments,256.75163325825696,Poor
12755,0xe292,CUS_0xb60f,January,Sarah N.p,37,590-07-4139,Architect,119877.15,,0,5,10,3,"Student Loan, Mortgage Loan, and Home Equity Loan",12,6,3.69,4.0,Good,152.07,37.337552041480606,16 Years and 5 Months,No,239.7093039270492,407.4368305675284,High_spent_Medium_value_payments,597.1301155054225,Good
12756,0x14b89,CUS_0xc1bb,April,Victoria Bryanx,25,859-83-6342,Doctor,28097.2,2397.433333333333,0,7,4,0,,10,9,4.44,0.0,Good,644.34,24.75315914289868,29 Years and 6 Months,No,0.0,91.78929648886093,Low_spent_Large_value_payments,417.95403684447234,Good
12757,0x1f836,CUS_0xc491,January,Nicola Leskeq,35,878-88-0534,Developer,36787.05,3351.5875,7,7,10,0,,7,7,10.17,0.0,Good,540.29,28.984588870986887,,No,0.0,159.55226245449904,Low_spent_Large_value_payments,445.6064875455011,Poor
12758,0x161a6,CUS_0x1dcf,January,Adamj,51,181-80-6490,Writer,40331.05,3106.9208333333336,5,5,3,2,"Auto Loan, and Personal Loan",26,11,11.56,2.0,Good,767.89,34.02079495777103,19 Years and 5 Months,No,64.76500700228473,,Low_spent_Medium_value_payments,437.3978335766618,Poor
12759,0x20961,CUS_0x24b9,April,Dianeh,36,586-17-0375,Writer,49228.35000000001,4210.3625,9,7,15,7,"Personal Loan, Not Specified, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Not Specified",60,19,9.72,8.0,_,2639.26,33.06070211348697,13 Years and 11 Months,Yes,199.4342647056631,__10000__,Low_spent_Small_value_payments,25.00417759903041,Poor
12760,0xdfdc,CUS_0x57a7,March,Harro Teni,18,187-24-6312,Scientist,14291.24,1291.9366666666667,6,10,32,6,"Not Specified, Personal Loan, Student Loan, Personal Loan, Student Loan, and Payday Loan",23,19,2.66,6.0,Bad,2527.84,32.6032570814338,16 Years and 6 Months,Yes,56397.0,__10000__,Low_spent_Medium_value_payments,216.58913466912568,Poor
12761,0xac37,CUS_0x965a,June,Elzio Barretol,29_,955-52-5577,Scientist,21353.19,1856.4325,4,7,5,0,,21,19,18.01,4.0,_,1198.13,24.810884783869692,33 Years and 4 Months,NM,0.0,27.23298516927481,High_spent_Large_value_payments,398.41026483072517,Standard
12762,0x486a,CUS_0x5046,May,Yukoe,27,630-44-3542,Entrepreneur,29901.97,2462.830833333333,3,4,7,2,"Debt Consolidation Loan, and Debt Consolidation Loan",12,,1.07,1.0,Good,319.85,35.95385930539901,21 Years and 11 Months,No,42.43430890767929,151.59949885565408,Low_spent_Small_value_payments,342.24927557,Poor
12763,0x1e71e,CUS_0x2b2b,May,,23,216-65-5815,Scientist,16069.92,1115.16,8,7,21,7,"Home Equity Loan, Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Personal Loan, and Home Equity Loan",57,21,27.59,7.0,Bad,4555.49,28.397555483497648,13 Years and 7 Months,NM,72.92485992939578,52.801864952197406,Low_spent_Small_value_payments,275.78927511840686,Standard
12764,0x1c5bd,CUS_0x44a4,April,Finkle Noele,38,364-60-4810,Lawyer,56545.44,4619.12,8,8,5062,7,"Payday Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",41,,3.04,6.0,Bad,2493.18,32.96862020463473,13 Years and 4 Months,Yes,184.67564631467988,__10000__,Low_spent_Small_value_payments,254.8723547069191,Standard
12765,0x229da,CUS_0x13c2,January,Menonv,39,090-98-4724,Teacher,60682.11,5179.8425,8,5,23,5,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",41,22,26.12,8.0,Bad,4899.87,31.642330133136173,8 Years and 10 Months,NM,195.4514774266537,42.003311866718725,High_spent_Large_value_payments,520.5294607066277,Standard
12766,0x1a5cf,CUS_0xc11e,February,,35,797-25-8389,Entrepreneur,16511.455,1554.9545833333334,8,5,15,4,"Student Loan, Debt Consolidation Loan, Personal Loan, and Personal Loan",19,12,8.46,4.0,Standard,84.74,32.38166908718213,21 Years and 2 Months,No,40.607569442788,57.833909322696925,Low_spent_Large_value_payments,327.05397956784844,Standard
12767,0x24ee5,CUS_0x3b2b,April,Economics Correspondentg,32,#F%$D@*&8,Mechanic,22219.57_,,7,5,8,3,"Not Specified, Student Loan, and Credit-Builder Loan",8,18,13.23,13.0,Standard,502.78,30.36884678252006,5 Years and 6 Months,Yes,35.33648089319485,45.835845314734755,High_spent_Medium_value_payments,337.59075712540374,Standard
12768,0x2249a,CUS_0x4732,January,Yokou,26,393-18-8678,Scientist,53878.98,4328.915,850,3,5,2,"Auto Loan, and Auto Loan",11,15,1.49,3.0,Good,1119.16,31.991687970947012,17 Years and 10 Months,No,78.3506369678963,385.6423321894796,Low_spent_Large_value_payments,238.8985308426241,Standard
12769,0xf232,CUS_0x5859,May,Slaterd,38,278-10-7087,Accountant,29943.55,2432.295833333333,4,5,6,3_,"Debt Consolidation Loan, Not Specified, and Personal Loan",2,5,11.1,3.0,Good,348.19,30.74909122940547,26 Years and 2 Months,No,62.416374983758594,132.3535127023231,Low_spent_Medium_value_payments,328.45969564725164,Standard
12770,0xa2c1,CUS_0x1cfd,August,Ann Saphirx,36,351-21-1003,Scientist,31994.01_,2756.1675,3,7,8,2,"Credit-Builder Loan, and Home Equity Loan",6,21,15.8,8.0,Standard,1197.22,22.646575553773747,16 Years and 8 Months,Yes,34.081517084281906,219.17252210779841,Low_spent_Small_value_payments,312.3627108079197,Standard
12771,0x21b95,CUS_0x8e48,August,Menone,52,574-16-6279,Scientist,108968.85,8843.7375,1,5,8,0,,1,1,1.51,1.0,Good,407.44,22.699314932284288,,No,0.0,907.4309658068256,Low_spent_Small_value_payments,266.94278419317453,Good
12772,0x137a6,CUS_0xdf5,January,Sarahy,19,780-69-0619,Doctor,21153.98,1520.831666666667,6,574,8,3,"Home Equity Loan, Auto Loan, and Payday Loan",11,15,8.6,0.0,Standard,951.68,29.924375625420097,31 Years and 11 Months,Yes,30.947775108343233,96.74909358996399,Low_spent_Medium_value_payments,304.3862979683595,Standard
12773,0x9f3a,CUS_0x8934,May,Solarina Hov,41,992-21-0194,Developer,60901.36,,1,1,7,3,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",5,1,17.689999999999994,4.0,_,475.75,28.66400082599895,20 Years and 3 Months,No,4655.0,721.8303722207174,Low_spent_Small_value_payments,8.944967610354354,Good
12774,0xb32f,CUS_0xc6d6,February,Aruna Viswanathad,46,324-16-4438,Scientist,21229.73,1709.144166666667,5,4,10,2,"Debt Consolidation Loan, and Auto Loan",10,3,10.78,3.0,Good,659.72,25.786392133066897,25 Years and 8 Months,No,28.88093048125891,53.953692174877034,High_spent_Small_value_payments,348.0797940105308,Poor
12775,0x1d2e1,CUS_0xcc3,August,Wan Xue,38,920-34-9069,Architect,127206.66,10631.555,1,7,10,1_,Not Specified,3,0,-0.56,5.0,_,61.05,28.680943700016257,16 Years and 2 Months,No,57.74193101938323,799.8459749975593,!@9#%8,485.56759398305746,Standard
12776,0x1d81c,CUS_0x1cf3,March,Henryc,38,229-46-4057,_______,66858.27,5770.5225,3,6,20,4,"Student Loan, Home Equity Loan, Payday Loan, and Student Loan",8,8,7.16,4.0,Standard,601.58,41.43926554671177,27 Years and 11 Months,No,175.0151817473682,224.40927099485037,Low_spent_Large_value_payments,447.62779725778154,Standard
12777,0x157e0,CUS_0x5db2,July,Paulr,22,929-83-1124,Musician,9400.43_,847.3691666666667,7,8,22,5,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan, and Auto Loan",32,21,28.9,16.0,Bad,4505.63,33.373299994861284,7 Years and 3 Months,Yes,30.338701363360236,__10000__,Low_spent_Large_value_payments,245.14841993821807,Standard
12778,0x1b887,CUS_0x4f70,June,Temple-Westw,47,021-30-1756,_______,106770.21,9132.5175,5,5,10,1,Auto Loan,19,1,-4.72,1.0,_,1286.15,23.900828185472932,18 Years and 9 Months,No,56.01355898130086,__10000__,Low_spent_Small_value_payments,,Standard
12779,0xfb6b,CUS_0xace2,February,Greg Roumeliotisd,20,444-33-6428,Accountant,22120.69,1809.390833333333,7,4,14,6,"Payday Loan, Student Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, and Credit-Builder Loan",22,8,17.94,7.0,Standard,67.23,27.850202226273915,12 Years and 11 Months,Yes,11070.0,__10000__,High_spent_Medium_value_payments,298.79614402498197,Standard
12780,0x1c64,CUS_0xb288,March,Nicolacir,44,390-44-4596,Journalist,126006.68,10693.556666666664,4,3,20,3,"Personal Loan, Home Equity Loan, and Debt Consolidation Loan",16,12_,7.28,0.0,Standard,385.8,30.68741311246648,26 Years and 1 Months,Yes,239.7673292742656,264.1068677879902,Low_spent_Large_value_payments,835.4814696044107,Standard
12781,0x1ff3f,CUS_0xa439,February,Clare Hutchisony,37,955-94-0714,Media_Manager,109607.43,9308.9525,7,3,18,4,"Home Equity Loan, Not Specified, Auto Loan, and Not Specified",25,14,10.76,7.0,Standard,852.74,40.00862228879118,21 Years and 11 Months,Yes,230.1992432518581,244.336671361173,High_spent_Medium_value_payments,706.359335386969,Standard
12782,0x20251,CUS_0xbf38,August,Christian Plumbi,35,448-31-1022,Scientist,25306.37,2154.445766398636,4,3,18,0,,27,19,17.14,8.0,Standard,37.21,39.21165851811267,14 Years and 8 Months,Yes,244.4184002680309,__10000__,High_spent_Large_value_payments,444.2895194183096,Good
12783,0xd9e7,CUS_0x7edb,February,Kyriakidoun,26,858-91-7016,Lawyer,34660.86,,8,7,6,0,,25,12,5.63,4.0,Standard,901.74,31.39414739515123,15 Years and 3 Months,No,0.0,224.5680186659275,Low_spent_Small_value_payments,343.67248133407264,Standard
12784,0x1c36e,CUS_0x4b4,January,Arunai,28,334-73-3962,Engineer,7112.665,753.7220833333333,9,811,16,6,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Payday Loan, and Home Equity Loan",22,22,27.68,12.0,Bad,4649.87,37.150278587665575,6 Years and 8 Months,NM,25.96556898583236,31.9798611779265,High_spent_Medium_value_payments,267.4267781695745,Standard
12785,0x1b68c,CUS_0x4f83,March,Jonathan Stempeld,43,329-87-7684,Journalist,24127.22,1765.601666666667,8,5,7,0,,21,,7.5,0.0,Standard,1158.96,36.650706102368176,30 Years and 4 Months,No,0.0,184.43722149608857,Low_spent_Small_value_payments,282.12294517057813,Standard
12786,0xe89f,CUS_0xc47,February,Valetkevitchf,54,449-91-5348,Engineer,55644.14,4908.011666666666,5,242,6,4,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Payday Loan",26,22,3.64,4.0,_,147.64,34.25087475900053,20 Years and 4 Months,No,181.7764244731134,230.34116467842045,!@9#%8,348.6835775151328,Standard
12787,0x2c3f,CUS_0x52e7,June,Carolyn Cohnn,19,641-27-8461,Developer,12681.45,,6,7,15,0,,13,16,9.49,2.0,Standard,624.12,35.03326232224819,17 Years and 3 Months,Yes,0.0,69.37651412617743,Low_spent_Large_value_payments,319.8022358738226,Standard
12788,0x219e5,CUS_0x9c66,August,,54,141-75-5743,Manager,11967.245,,8,6,15,3,"Credit-Builder Loan, Mortgage Loan, and Debt Consolidation Loan",10,7,16.54,4.0,Standard,1301.16,27.449309940808902,20 Years and 2 Months,Yes,18.480987924467247,29.192438750395695,Low_spent_Small_value_payments,314.95361499180376,Good
12789,0xc159,CUS_0x36a0,April,Jedh,51,881-20-6457,_______,35976.97,3126.080833333333,2,3,12,3,"Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",2,0,9.61,4.0,Good,568.67,26.503410647458267,31 Years and 5 Months,No,53.686328808072325,102.31531719638643,Low_spent_Medium_value_payments,436.60643732887456,Standard
12790,0x20995,CUS_0x6e38,August,Karenv,28,574-92-0412,Musician,63572.76_,5566.730000000001,3,3,7,1,Credit-Builder Loan,30,14,7.77,4.0,_,401.58,30.18247431658249,18 Years and 11 Months,No,37.59040175942533,74.77060449646751,High_spent_Medium_value_payments,694.3119937441072,Poor
12791,0x20a8f,CUS_0xc1a6,June,Rr,32,008-57-6946,Manager,12805.5,,4,7,20,2,"Mortgage Loan, and Auto Loan",24,19,1.92,4.0,Standard,1376.62,34.383475060450834,,No,16.095338685077035,118.30798934395042,Low_spent_Small_value_payments,274.4091719709725,Standard
12792,0xacb6,CUS_0x7c7a,January,Eveline Danubratae,28,556-99-5288,Developer,33136.35,,0,3,12,-100,"Not Specified, and Payday Loan",3,3,5.34,0.0,Good,4.64,36.87588634296152,32 Years and 9 Months,No,31.92363403760208,100.2228512455495,High_spent_Small_value_payments,395.98976471684836,Good
12793,0xca80,CUS_0xb413,July,,20,235-59-4475,Musician,75454.2,6445.8499999999985,5,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Payday Loan",4,9,11.51,5.0,_,1384.43,32.28766301986036,32 Years and 5 Months,No,247.21880652916943,125.08510293303934,High_spent_Large_value_payments,512.2810905377912,Good
12794,0xb4fd,CUS_0x5528,August,Edwin Chanx,20,#F%$D@*&8,Lawyer,20701.48,1909.1233333333328,8,9,25,8,"Home Equity Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Payday Loan",43,21,24.5,10.0,Bad,3341.62,38.992470650528425,10 Years and 8 Months,Yes,119.73686597457264,34.572235253283424,High_spent_Medium_value_payments,286.60323210547716,Poor
12795,0xaebf,CUS_0x23c1,June,Julien Toyerj,26,338-33-2496,Media_Manager,113207.36,9137.946666666669,1,5,3,3,"Mortgage Loan, Not Specified, and Student Loan",8,4_,10.96,4.0,Good,1289.91_,41.60237417476284,29 Years and 10 Months,No,221.74562719793343,525.9839978287251,!@9#%8,456.0650416400081,Standard
12796,0x250b9,CUS_0xebc,April,McMillant,33,022-23-5391,Media_Manager,14310.25,1064.5208333333333,9,10,34,9,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, and Student Loan",15,25,-0.46,6.0,Bad,2188.14,24.882260372189197,12 Years and 2 Months,Yes,92.4140805435154,36.097494497528686,High_spent_Medium_value_payments,227.9405082922892,Standard
12797,0x22bb,CUS_0x51b4,June,Ben Hirschlerq,36_,243-06-9936,Engineer,17655.43,1530.2858333333334,8,10,34,6,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Student Loan",65,25,24.49,10.0,Bad,2725.14,30.136097023504828,8 Years and 10 Months,Yes,82.65421880756931,,Low_spent_Small_value_payments,208.48100590343037,Poor
12798,0x10011,CUS_0xab6e,April,Swati Bhatx,44,391-34-0662,Developer,20974.05,1914.8375,1287,8,27,6,"Auto Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Payday Loan",38,13,21.54,12.0,Standard,1460.23,33.889421823108286,12 Years and 7 Months,Yes,83.76324659787207,,High_spent_Large_value_payments,299.0343893922782,Poor
12799,0x598e,CUS_0xa995,January,Chadbournw,48_,241-86-3282,Engineer,77480.73,,4,6,4,2,"Student Loan, and Home Equity Loan",5,20,9.28,3.0,Good,1311.24,25.09237378308207,28 Years and 8 Months,No,127.18556695935632,236.30152185546655,High_spent_Medium_value_payments,519.0856611851772,Standard
12800,0x15faf,CUS_0xbaab,February,Leskew,21,420-43-4881,Accountant,28184.28_,2398.69,7,5,10,1,Auto Loan,29,16,13.32,1167.0,Standard,901.52,30.407736782830337,27 Years and 11 Months,Yes,15.357931587005304,90.65783238702305,Low_spent_Large_value_payments,403.8532360259717,Standard
12801,0x8384,CUS_0x58ba,March,Sara Webbp,25,642-96-2535,Developer,57055.95,,4,4,9,-100,"Mortgage Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",17,15,15.03,7.0,Standard,470.01,39.86203447622039,7 Years and 11 Months,Yes,174.28633303077572,182.50605971257562,High_spent_Medium_value_payments,374.9738572566487,Standard
12802,0xf0df,CUS_0xb213,February,Jennifer Clarkp,24,359-92-4028,Manager,42921.75,3380.8125,2,4,4,4,"Home Equity Loan, Student Loan, Personal Loan, and Auto Loan",17,10,8.87,0.0,Good,214.11,38.19774530747389,17 Years and 4 Months,No,127.54586498844284,185.99441104931282,High_spent_Small_value_payments,284.5409739622444,Standard
12803,0x2a83,CUS_0xa83a,June,Niu Shupingq,22,389-32-0105,Musician,82840.24,6973.3533333333335,1,6,1,1,Not Specified,11,1,1.81,1.0,Good,360.92,40.55225382713336,18 Years and 10 Months,No,56.691938335539206,273.64152839411474,Low_spent_Medium_value_payments,647.0018666036793,Poor
12804,0x1c8ed,CUS_0x45aa,April,,23,143-47-1477,Entrepreneur,39909.36,3393.78,3,7,29,5,"Payday Loan, Not Specified, Not Specified, Payday Loan, and Auto Loan",16,14,15.67,10.0,Standard,2094.03,31.943075984397854,16 Years and 11 Months,NM,141.08315359762682,88.2822446846903,High_spent_Small_value_payments,370.01260171768286,Standard
12805,0x2563,CUS_0x7c55,February,Sarah N.h,31,218-72-3933,Manager,53098.47,4197.8725,9,7,24,8,"Payday Loan, Student Loan, Auto Loan, Mortgage Loan, Auto Loan, Payday Loan, Mortgage Loan, and Payday Loan",44,19,16.47,11.0,Bad,3403.23,30.886972808164483,13 Years and 3 Months,Yes,5423.0,__10000__,Low_spent_Large_value_payments,138.9406535217518,Poor
12806,0x7785,CUS_0x5324,April,Huw Jonesi,38,882-90-4446,Entrepreneur,9415.2,541.6,8,10,33,6,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Not Specified, and Auto Loan",47,19,24.44,,Bad,3383.54,28.303844396264292,5 Years and 0 Months,Yes,23.796122863948952,11.850418597795715,High_spent_Large_value_payments,258.5134585382553,Standard
12807,0x1b128,CUS_0x275a,March,Paulu,47,762-80-4374,Engineer,79016.06,,1,5,5,2,"Mortgage Loan, and Student Loan",22,0,3.15,1.0,Good,558.81,35.24306599558136,21 Years and 5 Months,No,85.11063208248326,136.35398790453164,!@9#%8,674.7025466796517,Poor
12808,0x7621,CUS_0x3b40,August,Davidp,23,109-74-8676,Mechanic,83334.5,6918.541666666668,5,3,3,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",6,3,10.54,8.0,Good,1188.93,28.945130630266572,19 Years and 9 Months,No,168.13173141552392,305.2214693221806,High_spent_Small_value_payments,478.50096592896216,Poor
12809,0xc12d,CUS_0xab77,August,,48,686-29-2615,Musician,41736.66,3330.0550000000007,3,3,9,-100,"Personal Loan, Auto Loan, and Payday Loan",9,2,5.25,1.0,Good,1385.82,25.072910865152103,18 Years and 8 Months,No,98.01563850874616,74.83294506394769,High_spent_Small_value_payments,420.1569164273062,Good
12810,0x19296,CUS_0x5d43,January,Kate Holtonr,25,891-78-5847,Musician,124296.27,10111.0225,5,2,10,4,"Auto Loan, Auto Loan, Auto Loan, and Debt Consolidation Loan",3,14,2.4399999999999995,4.0,Good,333.21,34.106088602592195,27 Years and 4 Months,No,397.6860689801048,862.9545022880395,Low_spent_Medium_value_payments,30.461678731855606,Good
12811,0x667e,CUS_0xb433,January,Luke Bakerz,21,330-66-4703,Journalist,33214.4,2842.866666666667,8,6,22,-100,"Mortgage Loan, Debt Consolidation Loan, Not Specified, Student Loan, Auto Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Personal Loan",57,19,18.48,7.0,Bad,2681.54,26.284332858890828,9 Years and 11 Months,NM,226.32482392489155,291.62962809657347,Low_spent_Medium_value_payments,46.33221464520162,Poor
